segment_id,s_m,x_m,y_m,z_m,yaw_rad,vertical_progress_m,position_error_m,normal_error_deg,failure_reason
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,1.9634954084936207,0.17672432567655555,9.480187482737109e-07,4.263169135940518,IK_NORMAL_ERROR
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,2.356194490192345,0.17672432567655555,3.666593646256906e-09,4.670832258613053,IK_NORMAL_ERROR
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,2.748893571891069,0.17672432567655555,4.90817696386844e-09,10.01970320934461,IK_NORMAL_ERROR
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,3.141592653589793,0.17672432567655555,0.0007224030617924482,1.350904213735893,SUCCESS
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,3.5342917352885173,0.17672432567655555,0.002589094872441001,1.5928539482937296,SUCCESS
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,3.9269908169872414,0.17672432567655555,0.00047702271305835077,0.6906877238887316,SUCCESS
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,4.319689898685965,0.17672432567655555,2.985420677640874e-06,10.410031820818217,IK_NORMAL_ERROR
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,4.71238898038469,0.17672432567655555,0.0012712531473195012,2.8047466105372387,SUCCESS
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,5.105088062083414,0.17672432567655555,0.0003824644959905688,2.6268320099736333,SUCCESS
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,5.497787143782138,0.17672432567655555,0.0003992871088303903,2.8573164360276095,SUCCESS
