segment_id,s_m,x_m,y_m,z_m,yaw_rad,vertical_progress_m,position_error_m,normal_error_deg,failure_reason,detail
31,0.48,0.06999982686116368,2.7000730553424884e-11,17.609484155254084,0.0,17.35774357103463,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
31,0.36,0.06999982686116368,2.529542814959587e-11,17.489484155254083,0.0,17.237743571034628,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
31,0.24,0.06999982686116368,2.359012574576685e-11,17.36948415525408,0.0,17.117743571034627,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
31,0.12,0.06999982686116368,2.1884823341937833e-11,17.249484155254084,0.0,16.99774357103463,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
31,0.0,0.06999982686116368,2.0179520938108818e-11,17.129484155254083,0.0,16.877743571034628,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
32,0.4400000000916613,0.06999982686116368,1.7938224381044682e-11,16.97176691622141,0.0,16.720026332001954,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
32,0.36,0.06999982686116368,1.6801356110522775e-11,16.891766916129747,0.0,16.640026331910292,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
32,0.24,0.06999982686116368,1.50960537066937e-11,16.771766916129746,0.0,16.52002633191029,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
32,0.12,0.06999982686116368,1.3390751302864721e-11,16.651766916129745,0.0,16.40002633191029,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
32,0.0,0.0699998268611637,1.1685448899035692e-11,16.531766916129747,0.0,16.280026331910292,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
33,0.13000000002708134,0.0699998268611637,9.2371285004377e-12,16.35948166796961,0.0,16.107741083750156,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
33,0.12,0.0699998268611637,9.095019966400431e-12,16.34948166794253,0.0,16.097741083723076,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
33,0.0,0.0699998268611637,7.389717562571402e-12,16.22948166794253,0.0,15.977741083723075,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
34,0.050000000010413714,0.0699998268611637,5.151763640667969e-12,16.0719996459707,0.0,15.820259061751244,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
34,0.0,0.0699998268611637,4.441220972257853e-12,16.021999645960285,0.0,15.77025906174083,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
35,0.010681372310003151,0.0699998268611637,-7.613044240921906e-12,15.17375606034542,0.0,14.922015476125967,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
35,0.0,0.06624572949702576,-7.755255882719716e-12,15.16375613697544,0.0,14.912015552755985,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
36,0.45000000009374475,0.06999982686116368,-1.1794916809279366e-11,14.879482911444605,0.0,14.62774232722515,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
36,0.36,0.0699998268611637,-1.3073893613483351e-11,14.78948291135086,0.0,14.537742327131404,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
36,0.24,0.0699998268611637,-1.4779196017312374e-11,14.66948291135086,0.0,14.417742327131407,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
36,0.12,0.0699998268611637,-1.6484498421141382e-11,14.549482911350859,0.0,14.297742327131406,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
36,0.0,0.0699998268611637,-1.818980082497039e-11,14.42948291135086,0.0,14.177742327131405,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
37,0.6700000001395754,0.0699998268611637,-2.0445273981300426e-11,14.270768082736367,0.0,14.019027498516913,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
37,0.6,0.0699998268611637,-2.1440033718850838e-11,14.200768082596793,0.0,13.94902749837734,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
37,0.48,0.0699998268611637,-2.3145336122679872e-11,14.08076808259679,0.0,13.829027498377336,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
37,0.36,0.0699998268611637,-2.4850638526508867e-11,13.960768082596793,0.0,13.709027498377338,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
37,0.24,0.0699998268611637,-2.6555940930337905e-11,13.840768082596792,0.0,13.589027498377337,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
37,0.12,0.0699998268611637,-2.8261243334166936e-11,13.720768082596791,0.0,13.469027498377336,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
37,0.0,0.0699998268611637,-2.9966545737995935e-11,13.600768082596792,0.0,13.349027498377339,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
38,0.7500000001562395,0.0699998268611637,-3.3111196636012673e-11,13.379482927005204,0.0,13.127742342785751,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
38,0.72,0.0699998268611637,-3.353752223919024e-11,13.349482926848964,0.0,13.097742342629509,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
38,0.6,0.06999982686116368,-3.524282464301928e-11,13.229482926848965,0.0,12.977742342629512,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
38,0.48,0.06999982686116368,-3.6948127046848276e-11,13.109482926848965,0.0,12.85774234262951,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
38,0.36,0.06999982686116368,-3.865342945067731e-11,12.989482926848964,0.0,12.73774234262951,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
38,0.24,0.06999982686116368,-4.035873185450631e-11,12.869482926848963,0.0,12.617742342629509,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
38,0.12,0.06999982686116367,-4.206403425833531e-11,12.749482926848964,0.0,12.497742342629511,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
38,0.0,0.06999982686116368,-4.376933666216437e-11,12.629482926848965,0.0,12.37774234262951,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
39,0.3306240610723409,0.06999982686116367,-4.5993782659148274e-11,12.472951440680465,0.0,12.22121085646101,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
39,0.24,0.06999982686116368,-4.728162790241006e-11,12.382327379608123,0.0,12.13058679538867,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
39,0.12,0.06999982686116368,-4.898693030623908e-11,12.262327379608125,0.0,12.010586795388672,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
39,0.0,0.06641205081668976,-5.068346281067462e-11,12.142951513848717,0.0,11.891210929629263,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
40,0.17000000003541338,0.06999982686116368,-5.414325712802371e-11,11.899483102121138,0.0,11.647742517901683,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
40,0.12,0.06999982686116368,-5.4853799796789065e-11,11.849483102085726,0.0,11.597742517866273,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
40,0.0,0.06999982686116368,-5.65591022006181e-11,11.729483102085725,0.0,11.477742517866272,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
41,0.750000000156243,0.06999982686116368,-5.869071794726808e-11,11.579483964675465,0.0,11.32774338045601,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
41,0.72,0.06999982686116368,-5.911704355044566e-11,11.54948396451922,0.0,11.297743380299767,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
41,0.6,0.06999982686116368,-6.08223459542747e-11,11.429483964519221,0.0,11.177743380299766,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
41,0.48,0.06999982686116368,-6.252764835810369e-11,11.309483964519222,0.0,11.057743380299769,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
41,0.36,0.06999982686116368,-6.423295076193269e-11,11.189483964519221,0.0,10.937743380299768,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
41,0.24,0.06999982686116368,-6.593825316576171e-11,11.069483964519222,0.0,10.817743380299767,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
41,0.12,0.06999982686116368,-6.764355556959073e-11,10.94948396451922,0.0,10.697743380299766,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
41,0.0,0.06999982686116368,-6.934885797341978e-11,10.829483964519222,0.0,10.577743380299768,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
42,0.09000000001875108,0.0699998268611637,-7.149066046358837e-11,10.6787679986922,0.0,10.427027414472747,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
42,0.0,0.06999982686116368,-7.276963726672659e-11,10.588767998673449,0.0,10.337027414453996,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
43,0.49000000010207856,0.0699998268611637,-7.517532281813944e-11,10.419482911452938,0.0,10.167742327233483,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
43,0.48,0.06999982686116368,-7.531743135324248e-11,10.40948291135086,0.0,10.157742327131405,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
43,0.36,0.0699998268611637,-7.70227337570715e-11,10.289482911350861,0.0,10.037742327131408,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
43,0.24,0.06999982686116368,-7.872803616090051e-11,10.16948291135086,0.0,9.917742327131407,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
43,0.12,0.06999982686116368,-8.043333856472956e-11,10.049482911350859,0.0,9.797742327131406,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
43,0.0,0.06999982686116368,-8.213864096855854e-11,9.92948291135086,0.0,9.677742327131405,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
44,0.7500000001562395,0.06999982686116368,-9.706003677960082e-11,8.879482927005206,0.0,8.627742342785751,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
44,0.72,0.06999982686116368,-9.748636238277838e-11,8.849482926848966,0.0,8.597742342629513,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
44,0.6,0.06999982686116368,-9.91916647866074e-11,8.729482926848966,0.0,8.477742342629512,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
44,0.48,0.06999982686116368,-1.0089696719043642e-10,8.609482926848965,0.0,8.35774234262951,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
44,0.36,0.0699998268611637,-1.0260226959426542e-10,8.489482926848966,0.0,8.237742342629513,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
44,0.24,0.06999982686116368,-1.0430757199809445e-10,8.369482926848967,0.0,8.117742342629512,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
44,0.12,0.06999982686116368,-1.0601287440192348e-10,8.249482926848968,0.0,7.997742342629514,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
44,0.0,0.0699998268611637,-1.0771817680575251e-10,8.129482926848967,0.0,7.877742342629513,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
45,0.38000000007916324,0.0699998268611637,-1.0988838138842983e-10,7.976768341250228,0.0,7.725027757030774,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
45,0.36,0.0699998268611637,-1.1017259845685964e-10,7.956768341171064,0.0,7.70502775695161,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
45,0.24,0.06999982686116368,-1.1187790086068867e-10,7.836768341171065,0.0,7.585027756951611,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
45,0.12,0.0699998268611637,-1.1358320326451768e-10,7.716768341171065,0.0,7.465027756951611,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
45,0.0,0.0699998268611637,-1.1528850566834669e-10,7.596768341171065,0.0,7.345027756951611,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
46,0.19000000003958206,0.0699998268611637,-1.1780787336934226e-10,7.4194835830890735,0.0,7.1677429988696195,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
46,0.12,0.0699998268611637,-1.1880263310547166e-10,7.349483583049492,0.0,7.097742998830038,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
46,0.0,0.0699998268611637,-1.2050793550930067e-10,7.2294835830494915,0.0,6.9777429988300375,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
47,0.7500000001562421,0.06999982686116368,-1.226395580908563e-10,7.079483964675459,0.0,6.827743380456005,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
47,0.72,0.06999982686116368,-1.230658836940339e-10,7.049483964519217,0.0,6.797743380299763,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
47,0.6,0.0699998268611637,-1.2477118609786288e-10,6.929483964519217,0.0,6.677743380299763,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
47,0.48,0.06999982686116368,-1.2647648850169192e-10,6.809483964519217,0.0,6.557743380299763,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
47,0.36,0.06999982686116368,-1.2818179090552093e-10,6.689483964519217,0.0,6.437743380299763,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
47,0.24,0.0699998268611637,-1.2988709330934994e-10,6.569483964519217,0.0,6.317743380299763,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
47,0.12,0.0699998268611637,-1.3159239571317897e-10,6.449483964519217,0.0,6.197743380299763,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
47,0.0,0.0699998268611637,-1.33297698117008e-10,6.329483964519217,0.0,6.077743380299763,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
48,0.3309462450628141,0.06346933849675263,-1.4139805847625772e-10,5.759484479364054,0.0,5.5077438951446,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
48,0.24,0.06999982686116368,-1.4267685591705714e-10,5.669484345988948,0.0,5.417743761769494,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
48,0.12,0.06999982686116368,-1.443821583208862e-10,5.549484345988948,0.0,5.297743761769494,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
48,0.0,0.06999982686116368,-1.4608746072471523e-10,5.429484345988948,0.0,5.177743761769494,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
49,0.6900000001437423,0.0699998268611637,-1.482861210346565e-10,5.274767366407765,0.0,5.023026782188311,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
49,0.6,0.06999982686116368,-1.49565097839571e-10,5.1847673662640235,0.0,4.9330267820445695,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
49,0.48,0.06999982686116368,-1.5127040024339997e-10,5.0647673662640225,0.0,4.8130267820445685,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
49,0.36,0.06999982686116368,-1.52975702647229e-10,4.944767366264023,0.0,4.693026782044569,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
49,0.24,0.06999982686116368,-1.5468100505105804e-10,4.824767366264023,0.0,4.573026782044569,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
49,0.12,0.06999982686116368,-1.5638630745488708e-10,4.704767366264022,0.0,4.453026782044568,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
49,0.0,0.06999982686116368,-1.5809160985871606e-10,4.584767366264023,0.0,4.333026782044569,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
50,0.7500000001562408,0.06999982686116368,-1.6100888668180823e-10,4.37948224030336,0.0,4.127741656083906,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
50,0.72,0.06999982686116368,-1.6143521228498579e-10,4.349482240147119,0.0,4.097741655927665,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
50,0.6,0.06999982686116368,-1.6314051468881485e-10,4.229482240147119,0.0,3.977741655927665,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
50,0.48,0.06999982686116368,-1.6484581709264388e-10,4.109482240147119,0.0,3.857741655927665,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
50,0.36,0.0699998268611637,-1.6655111949647286e-10,3.989482240147119,0.0,3.737741655927665,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
50,0.24,0.06999982686116368,-1.6825642190030187e-10,3.869482240147119,0.0,3.617741655927665,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
50,0.12,0.06999982686116368,-1.6996172430413088e-10,3.749482240147119,0.0,3.497741655927665,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
50,0.0,0.0699998268611637,-1.7166702670795991e-10,3.629482240147119,0.0,3.377741655927665,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
51,0.32000000006666296,0.06999982686116368,-1.7380879592233766e-10,3.4787686158959326,0.0,3.2270280316764786,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
51,0.24,0.06999982686116368,-1.7494566419250435e-10,3.3987686158292694,0.0,3.1470280316098154,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
51,0.12,0.06999982686116368,-1.766509665963334e-10,3.2787686158292697,0.0,3.0270280316098157,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
51,0.0,0.06999982686116368,-1.783562690001624e-10,3.1587686158292696,0.0,2.9070280316098156,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
52,0.11092507349411254,0.06292342431891138,-1.8289377613923477e-10,2.8394837275224956,0.0,2.5877431433030416,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
52,0.0,0.06999982686116368,-1.8445677565288878e-10,2.7294835830494937,0.0,2.4777429988300397,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
53,0.7500000001563738,0.06999982686116368,-1.8658839992850823e-10,2.579483845466307,0.0,2.327743261246853,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
53,0.72,0.06999982686116368,-1.8701472553168765e-10,2.549483845309933,0.0,2.297743261090479,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
53,0.6,0.06999982686116368,-1.8872002793551668e-10,2.429483845309933,0.0,2.177743261090479,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
53,0.48,0.06999982686116368,-1.9042533033934572e-10,2.3094838453099333,0.0,2.0577432610904793,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
53,0.36,0.0699998268611637,-1.9213063274317472e-10,2.1894838453099332,0.0,1.9377432610904792,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
53,0.24,0.06999982686116368,-1.9383593514700373e-10,2.069483845309933,0.0,1.8177432610904791,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,0.0,1.6977432610904792,0.8876729993342535,74.33592959470394,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,0.19634954084936207,1.6977432610904792,0.8876729993342535,74.33592959470396,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,0.39269908169872414,1.6977432610904792,0.8876729993342535,74.33592959470394,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,0.5890486225480862,1.6977432610904792,0.8876729993342535,74.33592959470396,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,0.7853981633974483,1.6977432610904792,0.8876729993342535,74.33592959470396,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,0.9817477042468103,1.6977432610904792,0.8876729993342535,74.33592959470394,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,1.1780972450961724,1.6977432610904792,0.8876729993342535,74.33592959470394,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,1.3744467859455345,1.6977432610904792,0.8876729993342535,74.33592959470394,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,1.5707963267948966,1.6977432610904792,0.8876729993342535,74.33592959470397,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,1.7671458676442586,1.6977432610904792,0.8876729993342535,74.33592959470394,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,1.9634954084936207,1.6977432610904792,0.8876729993342535,74.33592959470394,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,2.1598449493429825,1.6977432610904792,0.8876729993342535,74.33592959470396,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,2.356194490192345,1.6977432610904792,0.8876729993342535,74.33592959470396,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,2.552544031041707,1.6977432610904792,0.8876729993342535,74.33592959470394,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,2.748893571891069,1.6977432610904792,0.8876729993342535,74.33592959470397,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,2.945243112740431,1.6977432610904792,0.8876729993342535,74.33592959470396,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,3.141592653589793,1.6977432610904792,0.8876729993342535,74.33592959470394,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,3.3379421944391554,1.6977432610904792,0.8876729993342535,74.33592959470396,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,3.5342917352885173,1.6977432610904792,0.8876729993342535,74.33592959470394,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,3.730641276137879,1.6977432610904792,0.8876729993342535,74.33592959470396,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,3.9269908169872414,1.6977432610904792,0.8876729993342535,74.33592959470396,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,4.123340357836604,1.6977432610904792,0.8876729993342535,74.33592959470394,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,4.319689898685965,1.6977432610904792,0.8876729993342535,74.33592959470394,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,4.516039439535327,1.6977432610904792,0.8876729993342535,74.33592959470394,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,4.71238898038469,1.6977432610904792,0.8876729993342535,74.33592959470394,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,4.908738521234052,1.6977432610904792,0.8876729993342535,74.33592959470394,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,5.105088062083414,1.6977432610904792,0.8876729993342535,74.33592959470394,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,5.301437602932776,1.6977432610904792,0.8876729993342535,74.33592959470394,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,5.497787143782138,1.6977432610904792,0.8876729993342535,74.33592959470394,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,5.6941366846315,1.6977432610904792,0.8876729993342535,74.33592959470394,IK_POSITION_ERROR,IK_POSITION_ERROR
53,0.12,0.06999982686116368,-1.9554123755083277e-10,1.9494838453099332,5.890486225480862,1.6977432610904792,0.8876729993342535,74.33592959470396,IK_POSITION_ERROR,IK_POSITION_ERROR
